,file,library,type,value
83,resources/sanitized_html/kupitganteli.ru-personalnie_dannie.html.md,transformers,per,Петуховым Андреем Владимировичем
84,resources/sanitized_html/kupitganteli.ru-personalnie_dannie.html.md,transformers,per,Петуховым Андреем Владимировичем
85,resources/sanitized_html/kupitganteli.ru-personalnie_dannie.html.md,transformers,per,Петуховым Андреем Владимировичем
86,resources/sanitized_html/busset.ru-politika-konfidencialnosti.html.md,transformers,loc,Рощино
87,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,transformers,loc,обл
88,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,transformers,loc,рп
89,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,transformers,loc,обл
90,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,transformers,loc,.
91,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,transformers,loc,Московская обл
92,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,transformers,loc,г
93,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,transformers,loc,рп
94,resources/sanitized_html/yanmax.ru-politika-konfidencialnosti.html.md,transformers,loc,область
95,resources/sanitized_html/yanmax.ru-politika-konfidencialnosti.html.md,transformers,loc,Истринский
96,resources/sanitized_html/www.zakazlinz.ru-terms-of-use.html.html.md,transformers,per,Уткина
97,resources/sanitized_html/www.zakazlinz.ru-terms-of-use.html.html.md,transformers,per,Геннадьевна
98,resources/sanitized_html/www.zakazlinz.ru-terms-of-use.html.html.md,transformers,per,Уткина
99,resources/sanitized_html/www.ventelectro.ru-personal-rules-personal_data.php.html.md,transformers,loc,Варшавское
100,resources/sanitized_html/www.hr1hr.ru-soglashenie-ob-ispolzovanii-sajta.html.html.md,transformers,per,Нагайцев
101,resources/sanitized_html/beeko.ru-privacy.html.md,transformers,per,Тамбиев
102,resources/sanitized_html/beeko.ru-privacy.html.md,transformers,per,Шамилевич
103,resources/sanitized_html/beeko.ru-privacy.html.md,transformers,per,Тамбиев
104,resources/sanitized_html/beeko.ru-privacy.html.md,transformers,per,Шамилевич
105,resources/sanitized_html/beeko.ru-privacy.html.md,transformers,per,Тамбиев
106,resources/sanitized_html/beeko.ru-privacy.html.md,transformers,per,Шамилевич
107,resources/sanitized_html/yaroslav-samoylov.com-politika-konfidentsialnosti.html.html.md,transformers,per,yaroslav
108,resources/sanitized_html/volsklife.ru-politika-konfidentsialnosti.html.md,transformers,loc,область
109,resources/sanitized_html/volsklife.ru-politika-konfidentsialnosti.html.md,transformers,loc,область
110,resources/sanitized_html/www.ustudy.ru-soglashenie.html.html.md,transformers,loc,пр - т
111,resources/sanitized_html/vestinn.ru-privacy.html.md,transformers,loc,Новгород
112,resources/sanitized_html/vestinn.ru-privacy.html.md,transformers,loc,Новгород
113,resources/sanitized_html/ugolovnyj-advokat-moskva.ru-pdn.html.md,transformers,loc,Щелковский
114,resources/sanitized_html/www.rostovmuseum.ru-privacy.html.md,transformers,loc,Дону
115,resources/sanitized_html/www.rostovmuseum.ru-privacy.html.md,transformers,loc,Садовая
116,resources/sanitized_html/отель-премьер-крымск.рф-personal-data.html.md,transformers,per,Ашуров
117,resources/sanitized_html/отель-премьер-крымск.рф-personal-data.html.md,transformers,per,Пинхас
118,resources/sanitized_html/отель-премьер-крымск.рф-personal-data.html.md,transformers,per,Пинхас
119,resources/sanitized_html/отель-премьер-крымск.рф-personal-data.html.md,transformers,per,Шулумович
120,resources/sanitized_html/expo.visitaltai.info-conf-polzovatelskoe-soglashenie.html.md,transformers,loc,края
121,resources/sanitized_html/expo.visitaltai.info-conf-polzovatelskoe-soglashenie.html.md,transformers,loc,край
122,resources/sanitized_html/dentald.ru-politika-konfidencialnosti.html.md,transformers,per,Мазурин
123,resources/sanitized_html/starogolutvin.ru-user-agreement.html.md,transformers,loc,область
124,resources/sanitized_html/ru.envybox.io-agreement-chat-94622-68776.html.md,transformers,loc,область
125,resources/sanitized_html/ru.envybox.io-agreement-chat-94622-68776.html.md,transformers,loc,- Посадский
126,resources/sanitized_html/ru.envybox.io-agreement-chat-94622-68776.html.md,transformers,loc,Кузнецы
127,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,Саломенникова
128,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,Саломенникова
129,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,А
130,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,А
131,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,Саломенникова
132,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,А
133,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,Саломенникова
134,resources/sanitized_html/garden-sport.ru--page_id-1101.html.md,transformers,per,А
135,resources/sanitized_html/ugpromsnab.ru-consent.html.md,transformers,loc,Орбитальная
136,resources/sanitized_html/ugpromsnab.ru-consent.html.md,transformers,loc,Ростов - на - Дону
137,resources/sanitized_html/ugpromsnab.ru-consent.html.md,transformers,loc,Ростовская обл 344000
138,resources/sanitized_html/ugpromsnab.ru-consent.html.md,transformers,loc,Ростов - на - Дону
139,resources/sanitized_html/ugpromsnab.ru-consent.html.md,transformers,loc,Орбитальная
140,resources/sanitized_html/ggan.ru-agreement.html.md,transformers,loc,Гатчинское городское
141,resources/sanitized_html/ggan.ru-agreement.html.md,transformers,loc,Гатчинское
142,resources/sanitized_html/ggan.ru-agreement.html.md,transformers,loc,Гатчинское городское
143,resources/sanitized_html/ggan.ru-agreement.html.md,transformers,loc,Гатчинское городское
144,resources/sanitized_html/ggan.ru-agreement.html.md,transformers,loc,область
145,resources/sanitized_html/ggan.ru-agreement.html.md,transformers,loc,Гатчинское городское
146,resources/sanitized_html/ggan.ru-agreement.html.md,transformers,loc,Гатчинское городское
147,resources/sanitized_html/23doc.ru-users-agreement.html.md,transformers,per,Тельман Алескерович
148,resources/sanitized_html/sushi313.ru-soglashenie-ob-obrabotke-personal-nyh-dannyh.html.md,transformers,per,Дибихин
149,resources/sanitized_html/sushi313.ru-soglashenie-ob-obrabotke-personal-nyh-dannyh.html.md,transformers,per,Дибихин
150,resources/sanitized_html/sushi313.ru-soglashenie-ob-obrabotke-personal-nyh-dannyh.html.md,transformers,loc,область
151,resources/sanitized_html/sushi313.ru-soglashenie-ob-obrabotke-personal-nyh-dannyh.html.md,transformers,per,Дибихин
152,resources/sanitized_html/www.auto-center.ru-legal_info.html.md,transformers,loc,Марксистская
153,resources/sanitized_html/www.auto-center.ru-legal_info.html.md,transformers,loc,Марксистская
154,resources/sanitized_html/ooostoavto.ru-politika-konfidencialnosti.html.md,transformers,loc,область
155,resources/sanitized_html/xn----ltbecpb3a4h1a.xn--p1ai-agreement.html.md,transformers,loc,Ворошиловский район
156,resources/sanitized_html/ekfiaudit.ru-politika-konfidencialnosti.html.md,transformers,loc,области
157,resources/sanitized_html/ekfiaudit.ru-politika-konfidencialnosti.html.md,transformers,loc,область
158,resources/sanitized_html/ekfiaudit.ru-politika-konfidencialnosti.html.md,transformers,loc,Тюменский район
159,resources/sanitized_html/xn----ctbj6cgnsw3b.xn--p1ai-privacy-article.html.html.md,transformers,per,Ольги
160,resources/sanitized_html/www.luidorauto.ru-about-politika-konfidentsialnosti.html.md,transformers,loc,Новгород
161,resources/sanitized_html/www.luidorauto.ru-about-politika-konfidentsialnosti.html.md,transformers,loc,Новгород
162,resources/sanitized_html/www.katera-lodki.ru-konfidencialnost.html.md,transformers,per,М
163,resources/sanitized_html/russian-gamak.ru-policy.html.md,transformers,per,Зуй
164,resources/sanitized_html/www.ivani4.ru-confidential.html.md,transformers,loc,- Петербург
165,resources/sanitized_html/www.ivani4.ru-confidential.html.md,transformers,loc,области
166,resources/sanitized_html/mos-6349886.oml.ru-users-agreement.html.md,transformers,loc,Петербург
167,resources/sanitized_html/www.ogogo.ru-customers-personalnye-dannye.html.md,transformers,per,Копнина
168,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,Саломенникова
169,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,Саломенникова
170,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,А
171,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,А
172,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,Саломенникова
173,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,А
174,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,Саломенникова
175,resources/sanitized_html/xn--152-1dd8d.xn--p1ai-get_prv-4ae31e386f2c2729466163005fe8a7da.html.md,transformers,per,А
176,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,Федерация
177,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,обл.
178,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,Старый Оскол
179,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,мкр.
180,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,. 62
181,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,обл.
182,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,Оскол
183,resources/sanitized_html/www.parsic.ru-privacy.html.html.md,transformers,loc,мкр.
184,resources/sanitized_html/flowercube.ru-pravila-personalny-danny.html.md,transformers,per,07
185,resources/sanitized_html/elnya-admin.admin-smolensk.ru-docs-politika-administracii-mo-elninskij-rajon-smolenskoj-oblasti-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,transformers,loc,Ельнинский район
186,resources/sanitized_html/elnya-admin.admin-smolensk.ru-docs-politika-administracii-mo-elninskij-rajon-smolenskoj-oblasti-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,transformers,loc,области
187,resources/sanitized_html/elnya-admin.admin-smolensk.ru-docs-politika-administracii-mo-elninskij-rajon-smolenskoj-oblasti-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,transformers,loc,Ельнинский район
188,resources/sanitized_html/elnya-admin.admin-smolensk.ru-docs-politika-administracii-mo-elninskij-rajon-smolenskoj-oblasti-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,transformers,loc,области
189,resources/sanitized_html/elnya-admin.admin-smolensk.ru-docs-politika-administracii-mo-elninskij-rajon-smolenskoj-oblasti-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,transformers,loc,Ельнинский
190,resources/sanitized_html/elnya-admin.admin-smolensk.ru-docs-politika-administracii-mo-elninskij-rajon-smolenskoj-oblasti-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,transformers,loc,Ельнинский район
191,resources/sanitized_html/elnya-admin.admin-smolensk.ru-docs-politika-administracii-mo-elninskij-rajon-smolenskoj-oblasti-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,transformers,loc,области
192,resources/sanitized_html/windwix.ru-politika-konfidentsialnosti.html.md,transformers,loc,область
193,resources/sanitized_html/windwix.ru-politika-konfidentsialnosti.html.md,transformers,loc,Людиново
194,resources/sanitized_html/art-pokrov.com-index.php-privacy-policy.html.md,transformers,per,Суздальцевой
195,resources/sanitized_html/navimarin.ru-privacy_navimarin.html.html.md,transformers,loc,- Петербург
196,resources/sanitized_html/metodbv.ru-politika-konfidentsialnosti.html.md,transformers,loc,Горноправдинск
197,resources/sanitized_html/al-hekka.com.ua-politika-konfidencialnosti.html.md,transformers,per,Ильич
198,resources/sanitized_html/alisa-sale.ru-personal-data.html.md,transformers,loc,область
199,resources/sanitized_html/inform69.ru-politika-konfedentsialnosti.html.md,transformers,per,Руденя
200,resources/sanitized_html/inform69.ru-politika-konfedentsialnosti.html.md,transformers,per,Михайловну Федюнину
201,resources/sanitized_html/www.i-think.ru-helpful-politika-konfidentsialnosti.php.html.md,transformers,loc,-
202,resources/sanitized_html/xn--d1acjedo5ahn.xn--p1ai-politika-konfidencialnosti.html.md,transformers,per,Венец
203,resources/sanitized_html/shuvoe.ru-soglashenie.html.md,transformers,loc,область
204,resources/sanitized_html/shuvoe.ru-soglashenie.html.md,transformers,loc,Егорьевский район
205,resources/sanitized_html/shuvoe.ru-soglashenie.html.md,transformers,loc,Шувое
206,resources/sanitized_html/izdereva23.ru-politika-konfidentsialnosti.html.md,transformers,per,Леонидовне
207,resources/sanitized_html/www.platan.ru-company-user-agreement.html.html.md,transformers,per,07
208,resources/sanitized_html/ekspertiza72.ru-users-agreement.html.md,transformers,loc,ХМАО -
209,resources/sanitized_html/www.aqualogo.ru-obrabotka_personalnyh_dannyh.html.md,transformers,per,Н
210,resources/sanitized_html/www.aqualogo.ru-obrabotka_personalnyh_dannyh.html.md,transformers,per,Н
211,resources/sanitized_html/www.aqualogo.ru-obrabotka_personalnyh_dannyh.html.md,transformers,per,Н
212,resources/sanitized_html/www.aqualogo.ru-obrabotka_personalnyh_dannyh.html.md,transformers,per,. Н
213,resources/sanitized_html/www.aqualogo.ru-obrabotka_personalnyh_dannyh.html.md,transformers,per,Н
214,resources/sanitized_html/katemagic.ru-personal-data.php.html.md,transformers,loc,г
215,resources/sanitized_html/www.newshopping.ru-politika-konfidencialnosti.html.md,transformers,per,07
216,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Радиловская
217,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Юрьевна
218,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,loc,на Дону
219,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Радиловская
220,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Ю
221,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Радиловская
222,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Ю
223,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Радиловская
224,resources/sanitized_html/tripsmart.ru-informatsiya-po-obrabotke-personalnykh-dannykh.html.md,transformers,per,Ю
225,resources/sanitized_html/avgustinavdome.ru-polzovatelskoe-soglashenie.html.md,transformers,loc,- Садовая
226,resources/sanitized_html/www.svesta.com-user_agreement.html.md,transformers,per,Михайловны
227,resources/sanitized_html/www.svesta.com-user_agreement.html.md,transformers,per,Михайловной
228,resources/sanitized_html/rezh-crb.ru-overview-politika-obrabotki-personalnyh-dannyh-1.html.md,transformers,loc,Режевская
229,resources/sanitized_html/rezh-crb.ru-overview-politika-obrabotki-personalnyh-dannyh-1.html.md,transformers,loc,Режевская
230,resources/sanitized_html/istorikazov.ru-istorik-info.html.html.md,transformers,loc,Азовский
231,resources/sanitized_html/istorikazov.ru-istorik-info.html.html.md,transformers,loc,область
232,resources/sanitized_html/meridian-kam.ru-politika-konfidencialnosti.html.md,transformers,loc,область
233,resources/sanitized_html/www.rossibneft.ru-users-mode-agreement.html.md,transformers,loc,область
234,resources/sanitized_html/mcdoctor12.ru-about-confidentiality_policy.php.html.md,transformers,loc,Эл
235,resources/sanitized_html/mcdoctor12.ru-about-confidentiality_policy.php.html.md,transformers,loc,- Ола
236,resources/sanitized_html/pokrovchram.ru-politika-konfidencialnosti.html.md,transformers,loc,Медведкове
237,resources/sanitized_html/pokrovchram.ru-politika-konfidencialnosti.html.md,transformers,loc,Медведкове
238,resources/sanitized_html/pokrovchram.ru-politika-konfidencialnosti.html.md,transformers,loc,Москвы
239,resources/sanitized_html/drevograd.ru-confidentiality.html.md,transformers,loc,Воскресенск
240,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров Владимир Суренович
241,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
242,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
243,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
244,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
245,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров Владимир Суренович
246,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
247,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
248,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
249,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
250,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
251,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
252,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
253,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
254,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров Владимир Суренович
255,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
256,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
257,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров Владимир Суренович
258,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
259,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Суренович
260,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров
261,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Владимир Суренович
262,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров Владимир Суренович
263,resources/sanitized_html/bidet-electric.ru-politika-konfidentsialnosti.html.md,transformers,per,Маркаров Владимир Суренович
264,resources/sanitized_html/albero-wood.ru-polzovatelskoe-soglashenie.html.md,transformers,loc,Красногорск
265,resources/sanitized_html/albero-wood.ru-polzovatelskoe-soglashenie.html.md,transformers,loc,Щелково
266,resources/sanitized_html/albero-wood.ru-polzovatelskoe-soglashenie.html.md,transformers,loc,Реутов
267,resources/sanitized_html/albero-wood.ru-polzovatelskoe-soglashenie.html.md,transformers,loc,Подольск
268,resources/sanitized_html/albero-wood.ru-polzovatelskoe-soglashenie.html.md,transformers,loc,Одинцово
269,resources/sanitized_html/albero-wood.ru-polzovatelskoe-soglashenie.html.md,transformers,loc,Лобня
